Ind_ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Is high risk,Age_date
5088279,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,2042-09-17 11:11:26.391727,1,1,1,0,Sales staff,2,0,2078-06-22 11:02:46.471042
5079141,F,N,Y,2,67500.0,Working,Secondary / secondary special,Separated,House / apartment,2031-09-30 11:11:26.391727,1,1,0,0,Sales staff,3,0,2061-06-24 11:02:46.471042
5058286,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,2032-11-30 11:11:26.391727,1,1,1,1,Laborers,2,0,2064-04-18 11:02:46.471042
5112870,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,2031-07-16 11:11:26.391727,1,0,1,0,Laborers,3,0,2080-12-31 11:02:46.471042
5061253,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,2028-04-21 11:11:26.391727,1,0,0,0,Laborers,2,0,2048-12-22 11:02:46.471042
5046191,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,2025-01-21 11:11:26.391727,1,1,0,0,Managers,4,0,2070-10-27 11:02:46.471042
5146296,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,2034-03-12 11:11:26.391727,1,1,0,0,Security staff,2,0,2072-11-14 11:02:46.471042
5033966,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2032-02-23 11:11:26.391727,1,0,0,0,Sales staff,2,0,2064-11-10 11:02:46.471042
5065571,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2027-09-22 11:11:26.391727,1,0,0,0,Drivers,2,0,2073-05-22 11:02:46.471042
5035866,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2026-11-12 11:11:26.391727,1,0,0,0,Cooking staff,2,0,2071-11-07 11:02:46.471042
5088501,M,Y,Y,0,72000.0,Working,Higher education,Married,House / apartment,2025-03-16 11:11:26.391727,1,0,0,0,Security staff,2,0,2083-06-18 11:02:46.471042
5028990,F,N,N,2,81000.0,Working,Lower secondary,Single / not married,House / apartment,2029-11-24 11:11:26.391727,1,0,0,0,Sales staff,3,0,2065-08-07 11:02:46.471042
5023209,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2024-02-26 11:11:26.391727,1,0,0,0,Sales staff,3,0,2063-01-15 11:02:46.471042
5142860,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2028-08-17 11:11:26.391727,1,0,1,0,Laborers,2,0,2062-01-22 11:02:46.471042
5061896,M,N,Y,1,292500.0,State servant,Higher education,Married,House / apartment,2033-02-18 11:11:26.391727,1,0,0,1,Core staff,3,0,2069-08-06 11:02:46.471042
5044940,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,2038-12-13 11:11:26.391727,1,0,1,0,Managers,4,0,2067-05-23 11:02:46.471042
5048610,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,2032-07-09 11:11:26.391727,1,0,0,0,Laborers,1,0,2065-04-12 11:02:46.471042
5069199,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2032-05-25 11:11:26.391727,1,0,0,0,Sales staff,3,0,2060-09-20 11:02:46.471042
5033496,M,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,2024-09-22 11:11:26.391727,1,0,0,0,Managers,3,0,2050-10-08 11:02:46.471042
5132752,M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2024-02-17 11:11:26.391727,1,1,1,0,Drivers,1,0,2052-06-12 11:02:46.471042
5096059,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,2042-11-11 11:11:26.391727,1,0,0,0,Medicine staff,4,0,2062-09-20 11:02:46.471042
5036958,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,2028-10-10 11:11:26.391727,1,1,1,0,Laborers,3,0,2056-06-30 11:02:46.471042
5117022,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,2024-04-10 11:11:26.391727,1,1,0,0,Laborers,4,0,2057-08-18 11:02:46.471042
5143362,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,2029-08-17 11:11:26.391727,1,1,1,0,High skill tech staff,2,0,2085-12-18 11:02:46.471042
5137163,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,2028-01-22 11:11:26.391727,1,1,1,0,Laborers,2,0,2070-09-26 11:02:46.471042
5054064,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,2027-07-03 11:11:26.391727,1,0,0,0,Drivers,3,0,2068-06-23 11:02:46.471042
5051187,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2025-12-18 11:11:26.391727,1,0,0,0,Core staff,1,0,2057-01-28 11:02:46.471042
5116714,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,2025-05-06 11:11:26.391727,1,0,0,0,Laborers,1,0,2075-11-14 11:02:46.471042
5045069,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,2030-06-12 11:11:26.391727,1,0,0,0,Laborers,2,0,2051-10-31 11:02:46.471042
5066879,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2027-10-10 11:11:26.391727,1,0,0,0,Laborers,1,0,2061-04-22 11:02:46.471042
5047787,F,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,2026-03-11 11:11:26.391727,1,0,0,0,Laborers,2,0,2052-02-21 11:02:46.471042
5023692,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2032-08-26 11:11:26.391727,1,0,0,0,Laborers,1,0,2064-09-04 11:02:46.471042
5028907,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,2028-08-24 11:11:26.391727,1,0,0,0,Sales staff,2,0,2050-10-15 11:02:46.471042
5113861,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2026-12-16 11:11:26.391727,1,1,0,0,High skill tech staff,2,0,2051-11-24 11:02:46.471042
5009301,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,2028-08-14 11:11:26.391727,1,0,1,0,Laborers,1,0,2067-08-03 11:02:46.471042
5135705,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2027-10-23 11:11:26.391727,1,0,0,0,Private service staff,2,0,2053-08-21 11:02:46.471042
5023616,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2024-02-26 11:11:26.391727,1,0,0,0,Drivers,2,0,2071-08-28 11:02:46.471042
5028468,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,2024-03-27 11:11:26.391727,1,0,0,1,Drivers,4,0,2057-06-23 11:02:46.471042
5125775,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,2024-10-17 11:11:26.391727,1,0,0,0,Laborers,2,0,2087-06-20 11:02:46.471042
5051156,M,N,N,1,247500.0,Working,Higher education,Single / not married,House / apartment,2028-08-18 11:11:26.391727,1,0,0,0,Laborers,2,0,2061-05-03 11:02:46.471042
5143046,M,Y,N,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,2030-06-19 11:11:26.391727,1,1,0,0,Drivers,4,0,2067-05-26 11:02:46.471042
5114060,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,2034-06-17 11:11:26.391727,1,1,1,0,Laborers,3,0,2072-08-09 11:02:46.471042
5113171,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,2028-02-08 11:11:26.391727,1,0,1,1,Cooking staff,3,0,2054-11-14 11:02:46.471042
5078805,F,N,Y,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,2031-08-31 11:11:26.391727,1,0,0,0,High skill tech staff,2,0,2075-05-01 11:02:46.471042
5022789,F,N,N,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,2024-01-09 11:11:26.391727,1,0,0,0,Core staff,1,0,2057-05-17 11:02:46.471042
5028302,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,2024-10-25 11:11:26.391727,1,0,0,0,Managers,2,0,2077-10-24 11:02:46.471042
5146558,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,2027-06-11 11:11:26.391727,1,0,0,0,Laborers,4,0,2064-08-30 11:02:46.471042
5022449,F,N,N,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,2028-12-04 11:11:26.391727,1,0,0,1,Core staff,1,0,2071-08-13 11:02:46.471042
5044818,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,2026-08-12 11:11:26.391727,1,0,0,0,Managers,1,0,2048-06-04 11:02:46.471042
5041367,F,N,N,0,180000.0,State servant,Incomplete higher,Married,House / apartment,2031-09-07 11:11:26.391727,1,0,0,0,Core staff,2,0,2051-10-02 11:02:46.471042
5090039,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,2040-09-07 11:11:26.391727,1,0,0,0,Core staff,3,0,2061-02-23 11:02:46.471042
5058271,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2035-04-02 11:11:26.391727,1,0,0,0,Low-skill Laborers,2,0,2077-03-11 11:02:46.471042
5047929,M,Y,N,0,292500.0,Working,Secondary / secondary special,Single / not married,House / apartment,2027-09-09 11:11:26.391727,1,0,1,0,Drivers,1,0,2061-11-02 11:02:46.471042
5054228,F,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,2023-10-03 11:11:26.391727,1,1,0,0,Managers,4,0,2055-01-14 11:02:46.471042
5023527,F,N,Y,0,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2042-06-26 11:11:26.391727,1,0,0,0,High skill tech staff,2,0,2079-07-11 11:02:46.471042
5088433,F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2028-06-16 11:11:26.391727,1,0,0,0,Core staff,1,0,2072-05-09 11:02:46.471042
5009567,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,2032-02-12 11:11:26.391727,1,1,1,0,Laborers,2,0,2064-12-30 11:02:46.471042
5148915,M,Y,N,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2034-01-19 11:11:26.391727,1,0,0,0,Laborers,4,0,2063-08-01 11:02:46.471042
5053646,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,2028-07-02 11:11:26.391727,1,0,1,0,Managers,2,0,2079-03-28 11:02:46.471042
5118472,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,2028-01-10 11:11:26.391727,1,0,1,0,Drivers,2,0,2050-10-30 11:02:46.471042
5111178,F,N,Y,2,54000.0,Working,Higher education,Married,House / apartment,2035-12-30 11:11:26.391727,1,1,0,0,Cleaning staff,4,0,2054-05-12 11:02:46.471042
5065808,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,2025-08-29 11:11:26.391727,1,1,1,0,Sales staff,3,0,2067-01-31 11:02:46.471042
5091771,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,2029-12-22 11:11:26.391727,1,0,0,0,Laborers,2,0,2071-04-19 11:02:46.471042
5010010,F,N,Y,1,112500.0,State servant,Incomplete higher,Civil marriage,House / apartment,2033-04-14 11:11:26.391727,1,0,1,0,Secretaries,3,0,2053-06-04 11:02:46.471042
5096729,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2029-12-10 11:11:26.391727,1,1,0,0,Laborers,2,0,2053-05-19 11:02:46.471042
5092021,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2025-08-21 11:11:26.391727,1,1,1,0,Core staff,2,0,2059-09-06 11:02:46.471042
5046083,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,2029-10-21 11:11:26.391727,1,0,0,0,Laborers,2,0,2081-02-01 11:02:46.471042
5092147,M,Y,Y,0,191399.3262295082,Working,Secondary / secondary special,Single / not married,House / apartment,2024-08-21 11:11:26.391727,1,1,0,0,Laborers,1,0,2051-12-12 11:02:46.471042
5142953,M,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,2025-07-17 11:11:26.391727,1,1,1,0,Laborers,2,0,2046-03-01 11:02:46.471042
5061135,F,N,Y,2,58500.0,Working,Higher education,Married,House / apartment,2039-10-20 11:11:26.391727,1,0,0,0,Core staff,4,0,2062-06-19 11:02:46.471042
5010172,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2024-10-12 11:11:26.391727,1,0,0,0,Laborers,2,0,2081-10-29 11:02:46.471042
5068523,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2024-07-25 11:11:26.391727,1,0,0,1,Laborers,1,0,2057-05-08 11:02:46.471042
5087756,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,2030-04-15 11:11:26.391727,1,0,0,0,Sales staff,2,0,2065-05-06 11:02:46.471042
5132845,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,2033-08-16 11:11:26.391727,1,0,0,1,Medicine staff,2,0,2071-05-28 11:02:46.471042
5116046,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,2029-02-15 11:11:26.391727,1,0,0,0,Core staff,2,0,2060-05-07 11:02:46.471042
5091983,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,2025-09-21 11:11:26.391727,1,1,0,1,Managers,2,0,2082-08-26 11:02:46.471042
5062106,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2033-05-21 11:11:26.391727,1,0,0,0,Managers,2,0,2075-07-21 11:02:46.471042
5052806,F,N,Y,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2030-03-25 11:11:26.391727,1,0,1,0,Laborers,1,0,2076-02-08 11:02:46.471042
5022458,M,Y,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,2026-06-10 11:11:26.391727,1,0,0,1,Drivers,3,0,2047-04-27 11:02:46.471042
5114438,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,2026-07-17 11:11:26.391727,1,1,1,0,Sales staff,3,0,2070-10-09 11:02:46.471042
5112737,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,2031-03-02 11:11:26.391727,1,0,0,0,Drivers,2,0,2073-09-16 11:02:46.471042
5024038,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2025-04-08 11:11:26.391727,1,0,0,0,Sales staff,2,0,2065-11-01 11:02:46.471042
5139846,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,2030-10-11 11:11:26.391727,1,0,0,0,Laborers,2,0,2052-03-17 11:02:46.471042
5140019,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2027-06-11 11:11:26.391727,1,0,0,0,Private service staff,2,0,2054-07-31 11:02:46.471042
5104868,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,2034-06-22 11:11:26.391727,1,0,0,0,Accountants,2,0,2056-09-04 11:02:46.471042
5062525,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,2029-07-21 11:11:26.391727,1,0,1,0,Sales staff,3,0,2060-11-24 11:02:46.471042
5118118,M,N,N,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2038-05-10 11:11:26.391727,1,1,1,0,Drivers,3,0,2060-07-29 11:02:46.471042
5054384,M,Y,N,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,2033-08-02 11:11:26.391727,1,1,1,0,Laborers,1,0,2061-12-23 11:02:46.471042
5023706,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,2038-11-26 11:11:26.391727,1,0,1,0,Laborers,2,0,2072-01-23 11:02:46.471042
5046183,F,N,Y,2,115200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2025-06-21 11:11:26.391727,1,0,0,0,Laborers,4,0,2064-03-28 11:02:46.471042
5145920,M,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,2027-07-11 11:11:26.391727,1,0,0,1,Laborers,3,0,2064-12-08 11:02:46.471042
5069028,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2027-03-26 11:11:26.391727,1,0,0,1,Sales staff,2,0,2068-12-21 11:02:46.471042
5010498,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,2024-05-14 11:11:26.391727,1,1,0,0,Laborers,3,0,2051-06-27 11:02:46.471042
5091564,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,2028-04-23 11:11:26.391727,1,0,1,0,Sales staff,3,0,2064-05-26 11:02:46.471042
5149887,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2039-06-22 11:11:26.391727,1,0,0,0,Managers,2,0,2067-02-26 11:02:46.471042
5116801,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,2028-02-07 11:11:26.391727,1,0,0,0,Drivers,3,0,2068-02-06 11:02:46.471042
5089556,F,Y,N,0,191399.3262295082,Working,Incomplete higher,Single / not married,House / apartment,2031-12-09 11:11:26.391727,1,1,0,0,Managers,1,0,2054-09-27 11:02:46.471042
5091639,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,2031-11-22 11:11:26.391727,1,0,0,0,Laborers,1,0,2073-01-17 11:02:46.471042
5022930,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,2024-01-09 11:11:26.391727,1,0,0,1,Laborers,2,0,2048-07-28 11:02:46.471042
5148732,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,2025-03-22 11:11:26.391727,1,0,0,0,Sales staff,2,0,2060-01-28 11:02:46.471042
5026539,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,2027-04-17 11:11:26.391727,1,0,1,0,High skill tech staff,1,0,2066-11-16 11:02:46.471042
5048478,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2024-05-09 11:11:26.391727,1,0,0,0,Core staff,1,0,2048-08-30 11:02:46.471042
5052762,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,2026-01-23 11:11:26.391727,1,0,0,1,Laborers,1,0,2055-08-15 11:02:46.471042
5067767,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,2038-05-25 11:11:26.391727,1,0,0,0,Medicine staff,1,0,2087-06-01 11:02:46.471042
5056179,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,2024-02-09 11:11:26.391727,1,0,0,0,Laborers,2,0,2049-12-19 11:02:46.471042
5045537,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,2027-09-22 11:11:26.391727,1,0,0,0,High skill tech staff,4,0,2053-06-15 11:02:46.471042
5053980,F,Y,N,0,108000.0,Working,Secondary / secondary special,Married,With parents,2032-04-04 11:11:26.391727,1,1,0,0,Laborers,2,0,2057-01-17 11:02:46.471042
5092349,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,2029-02-21 11:11:26.391727,1,0,0,0,Sales staff,1,0,2076-03-21 11:02:46.471042
5090383,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2026-10-16 11:11:26.391727,1,0,1,0,Laborers,2,0,2065-09-24 11:02:46.471042
5088687,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,2027-07-18 11:11:26.391727,1,1,1,0,Laborers,3,0,2074-10-05 11:02:46.471042
5089117,F,Y,N,0,90000.0,Working,Higher education,Single / not married,House / apartment,2038-07-10 11:11:26.391727,1,1,1,0,Core staff,1,0,2067-03-26 11:02:46.471042
5117497,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,2025-06-09 11:11:26.391727,1,1,0,0,Low-skill Laborers,2,0,2068-07-28 11:02:46.471042
5126121,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,2024-02-18 11:11:26.391727,1,1,1,0,Medicine staff,2,0,2065-01-31 11:02:46.471042
5125710,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,2025-03-19 11:11:26.391727,1,0,1,0,High skill tech staff,2,0,2068-06-12 11:02:46.471042
5117233,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2043-01-10 11:11:26.391727,1,0,0,0,Laborers,2,0,2061-05-13 11:02:46.471042
5142733,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,2024-10-17 11:11:26.391727,1,1,1,0,Managers,3,0,2053-12-07 11:02:46.471042
5089736,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2042-01-08 11:11:26.391727,1,1,1,0,Cleaning staff,2,0,2075-07-23 11:02:46.471042
5021214,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,2029-09-07 11:11:26.391727,1,0,1,0,Core staff,3,0,2058-06-15 11:02:46.471042
5044809,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,2026-08-12 11:11:26.391727,1,0,0,0,Managers,1,0,2048-06-04 11:02:46.471042
5068712,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,2038-02-22 11:11:26.391727,1,0,0,0,Laborers,2,0,2060-06-04 11:02:46.471042
5146045,F,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2030-03-12 11:11:26.391727,1,0,0,0,Accountants,1,0,2074-05-16 11:02:46.471042
5142529,M,N,Y,0,225000.0,State servant,Higher education,Married,House / apartment,2023-12-17 11:11:26.391727,1,0,0,0,Laborers,2,0,2048-03-02 11:02:46.471042
5091630,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,2040-07-22 11:11:26.391727,1,0,0,0,High skill tech staff,2,0,2076-09-16 11:02:46.471042
5023089,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,2034-11-26 11:11:26.391727,1,0,0,0,Laborers,1,0,2069-09-10 11:02:46.471042
5142698,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2041-10-17 11:11:26.391727,1,1,0,0,Laborers,2,0,2075-05-05 11:02:46.471042
5105550,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,2025-10-08 11:11:26.391727,1,0,0,0,Core staff,2,0,2048-12-31 11:02:46.471042
5149799,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,2029-01-19 11:11:26.391727,1,1,1,0,Laborers,2,0,2052-01-13 11:02:46.471042
5036219,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,2025-12-12 11:11:26.391727,1,0,0,0,Sales staff,2,0,2066-03-12 11:02:46.471042
5061246,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,2028-04-21 11:11:26.391727,1,0,0,0,Laborers,2,0,2048-12-22 11:02:46.471042
5135851,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2040-02-22 11:11:26.391727,1,0,1,0,Laborers,3,0,2067-12-16 11:02:46.471042
5009663,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,2028-05-14 11:11:26.391727,1,1,0,0,Laborers,1,0,2051-05-06 11:02:46.471042
5146002,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,2024-01-11 11:11:26.391727,1,0,0,1,Managers,1,0,2051-05-17 11:02:46.471042
5125203,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,2043-06-19 11:11:26.391727,1,0,0,0,Core staff,1,0,2074-06-04 11:02:46.471042
5148748,F,Y,Y,1,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,2025-05-22 11:11:26.391727,1,0,1,0,Laborers,3,0,2054-11-29 11:02:46.471042
5024582,F,Y,Y,2,315000.0,State servant,Secondary / secondary special,Married,House / apartment,2026-11-07 11:11:26.391727,1,0,0,0,Managers,4,0,2057-04-26 11:02:46.471042
5099948,F,Y,N,0,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2032-05-08 11:11:26.391727,1,0,0,0,Laborers,2,0,2063-11-20 11:02:46.471042
5096415,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,2023-10-11 11:11:26.391727,1,1,0,0,Laborers,2,0,2069-09-18 11:02:46.471042
5096609,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,2026-03-12 11:11:26.391727,1,1,1,0,Core staff,3,0,2060-07-19 11:02:46.471042
5090027,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,2024-10-08 11:11:26.391727,1,0,1,1,Core staff,2,0,2051-02-04 11:02:46.471042
5125277,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,2033-08-16 11:11:26.391727,1,0,0,1,Sales staff,3,0,2068-01-31 11:02:46.471042
5067006,M,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,2038-06-11 11:11:26.391727,1,0,0,0,Laborers,3,0,2079-02-17 11:02:46.471042
5054079,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2038-08-03 11:11:26.391727,1,0,1,0,Laborers,2,0,2070-06-12 11:02:46.471042
5096483,F,N,N,0,103500.0,Working,Higher education,Married,House / apartment,2041-09-09 11:11:26.391727,1,1,1,0,Laborers,2,0,2067-04-15 11:02:46.471042
5025951,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,2038-07-15 11:11:26.391727,1,0,0,0,Core staff,2,0,2060-07-11 11:02:46.471042
5010995,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,2024-02-12 11:11:26.391727,1,0,0,0,Medicine staff,2,0,2078-06-21 11:02:46.471042
5117622,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,2023-11-10 11:11:26.391727,1,0,0,0,Drivers,4,0,2063-08-24 11:02:46.471042
5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,2025-11-16 11:11:26.391727,1,0,0,1,Core staff,3,0,2068-04-04 11:02:46.471042
5085865,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2037-09-20 11:11:26.391727,1,0,0,0,Cleaning staff,2,0,2073-05-03 11:02:46.471042
5113180,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,2025-03-10 11:11:26.391727,1,0,0,0,Core staff,2,0,2071-07-12 11:02:46.471042
5069466,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,2032-01-23 11:11:26.391727,1,0,0,0,Laborers,2,0,2056-11-21 11:02:46.471042
5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,2028-01-13 11:11:26.391727,1,1,1,0,Managers,2,0,2051-08-14 11:02:46.471042
5021790,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,2042-05-06 11:11:26.391727,1,0,0,0,High skill tech staff,4,0,2064-08-20 11:02:46.471042
5036474,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,2030-10-30 11:11:26.391727,1,0,0,0,Managers,4,0,2066-07-16 11:02:46.471042
5037202,F,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,2024-08-29 11:11:26.391727,1,0,0,0,Managers,3,0,2048-03-28 11:02:46.471042
